#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231013   05:06:17      0      9     35      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231013   05:06:17      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:18      0      9     35      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231013   05:06:18      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:20      0      9     35      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231013   05:06:20      1     10     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:21      0      9     35      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231013   05:06:21      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:22      0      9     35      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0     13      3 
 20231013   05:06:22      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:23      0     25     35      -      0      0      0      0      0      0   5000    915      0      0    113      5      0      0      0      0      0 
 20231013   05:06:23      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:24      0     26     36      -     39      2      0      0      0      0   5000    585      0      0   1291      5      0      0      0   5496    622 
 20231013   05:06:24      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      1      0 
 20231013   05:06:25      0     26     36      -     38      2      0      0      0      0   5000    600      0      0   6725      5      0      0      0   4831    552 
 20231013   05:06:25      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      1      0 
 20231013   05:06:26      0     37     37      -     43      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     97     21 
 20231013   05:06:26      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231013   05:06:28      0     37     37      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     96     22 
 20231013   05:06:28      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:29      0     38     37      -     41      1      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     92     22 
 20231013   05:06:29      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:30      0     38     38      -     41      1      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     97     21 
 20231013   05:06:30      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:31      0     38     38      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     97     22 
 20231013   05:06:31      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:32      0     38     39      -     41      1      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     97     22 
 20231013   05:06:32      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:33      0     38     39      -     41      1      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     92     22 
 20231013   05:06:33      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:34      0     38     39      -     41      1      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     95     21 
 20231013   05:06:34      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:35      0     38     39      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     96     21 
 20231013   05:06:35      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:36      0     38     40      -     41      1      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     92     21 
 20231013   05:06:36      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:38      0     38     40      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     97     21 
 20231013   05:06:38      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:39      0     38     40      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     96     22 
 20231013   05:06:39      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:40      0     38     40      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     97     21 
 20231013   05:06:40      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:41      0     38     41      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     98     21 
 20231013   05:06:41      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:42      0     38     41      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     92     21 
 20231013   05:06:42      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:43      0     38     41      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     96     21 
 20231013   05:06:43      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:44      0     38     41      -     41      1      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     96     21 
 20231013   05:06:44      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:45      0     39     42      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     91     21 
 20231013   05:06:45      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:47      0     39     42      -     41      1      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     96     21 
 20231013   05:06:47      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:48      0     38     42      -     41      1      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     97     21 
 20231013   05:06:48      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:49      0     39     42      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     92     22 
 20231013   05:06:49      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:50      0     39     42      -     41      1      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     96     21 
 20231013   05:06:50      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:51      0     39     42      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     97     22 
 20231013   05:06:51      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231013   05:06:52      0     38     43      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     91     21 
 20231013   05:06:52      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:53      0     39     43      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     96     21 
 20231013   05:06:53      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:55      0     39     43      -     41      1      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     96     21 
 20231013   05:06:55      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:56      0     39     43      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     96     21 
 20231013   05:06:56      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:57      0     39     43      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     96     22 
 20231013   05:06:57      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:58      0     39     44      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     92     22 
 20231013   05:06:58      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:59      0     39     44      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     96     21 
 20231013   05:06:59      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:07:00      0     39     44      -     41      1      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     95     21 
 20231013   05:07:00      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:07:01      0     39     44      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     91     21 
 20231013   05:07:01      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:07:02      0     39     44      -     41      1      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     96     21 
 20231013   05:07:02      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:07:04      0     39     44      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     96     21 
 20231013   05:07:04      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:07:05      0     38     45      -     41      1      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     92     22 
 20231013   05:07:05      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:07:06      0     39     45      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     97     22 
 20231013   05:07:06      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:07:07      0     39     45      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     96     22 
 20231013   05:07:07      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:07:08      0     39     45      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     96     21 
 20231013   05:07:08      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:07:09      0     39     45      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     96     22 
 20231013   05:07:09      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:07:10      0     39     45      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     98     21 
 20231013   05:07:10      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:07:11      0     39     46      -     41      1      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     96     21 
 20231013   05:07:11      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:07:13      0     39     46      -     41      1      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     96     21 
