#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231019   08:04:35      0     27     50      -      0      0      0      0      0      0   5000    585      0      0   4112      5      0      0      0      0      0 
 20231019   08:04:35      1     26     52      -      0      0      0      0      0      0   5000    585      0      0   4112      5      0      0      0      0      0 
 20231019   08:04:37      0     27     50      -     68      7      0      0      0      0   5000   1005      0      0      2      2      0      0      0      0      0 
 20231019   08:04:37      1     29     52      -      0      0      0      0      0      0   5000   1320      0      0      2      2      0      0      0      0      0 
 20231019   08:04:38      0     28     50      -      0      0      0      0      0      0   5000   1005      0      0      2      2      0      0      0      0      0 
 20231019   08:04:38      1     29     52      -      0      0      0      0      0      0   5000   1320      0      0      2      2      0      0      0      0      0 
 20231019   08:04:39      0     10     49      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:39      1      9     51      -      0      0      0      0      0      0    405    360      0      0      2      2      0      0      0      0      0 
 20231019   08:04:40      0      9     49      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:40      1      9     50      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:41      0     10     48      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:41      1      9     50      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:42      0      9     48      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:42      1      9     50      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:43      0     10     48      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:43      1     10     50      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:44      0     10     48      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:44      1      9     49      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:46      0     10     47      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:46      1      9     49      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:47      0      9     47      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:47      1      9     49      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:48      0      9     47      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:48      1      9     49      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:49      0      9     47      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:49      1      9     49      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:50      0      9     46      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:50      1      9     49      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:51      0      9     46      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:51      1      9     48      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:52      0     10     46      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:52      1      9     48      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:54      0     10     46      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
 20231019   08:04:54      1      9     48      -      0      0      0      0      0      0    405    300      0      0      2      2      0      0      0      0      0 
